billnum,material,rpa_sat,qty
907024725,106745692,116.00,4
907024725,106745705,2552.00,4
907024725,106745713,80.00,1
907024725,106748738,23.00,1
907028474,7000009746,240.00,3
907029377,2037917004,561.00,3
907029377,2037930002,118.00,2
907029377,2037934005,826.00,2
907029377,2037959001,135.00,1
907029377,2037960002,374.00,1
907029377,2037962004,22.00,1
907029377,2037963002,223.00,1
907029377,2037965003,40.00,1
907029377,2037965007,799.00,1
907029377,2037967001,296.00,1
907029377,2037972004,1812.00,1
907029377,2037983004,56.00,1
907029377,2037984003,569.00,1
907029377,2037986004,35.00,1
907029377,2037989003,95.00,1
907029377,2037996002,822.00,3
907029377,2037997001,3360.00,1
907029377,2038001001,1683.00,1
907029377,2038006004,7197.00,3
907029377,2038010006,186.00,1
907029721,1000023600,373.00,1
907030975,2036596001,358.00,1
907031570,1000040566,80.00,2
907031578,2035827003,52.00,1
907031595,17615,971.00,1
907031595,19067,66.00,1
907033262,2034508008,365.00,1
907034032,2025355001,19.00,1
907034032,2025725001,6.00,1
907034032,2026210002,284.00,4
907034032,2026212001,1.00,1
907034032,2026217001,216.00,2
907034032,2026218001,182.00,1
907034032,2026219001,43.00,1
907034032,2026220001,478.00,1
907034032,2026554003,11.00,1
907034032,2027086001,89.00,1
907034032,2027086002,6580.00,4
907034032,2027090002,32.00,1
907035769,8000000214,40.00,1
907037002,107947245,39.00,1
907037002,107947261,3512.00,4
907037002,107947958,59.00,1
907037836,106545711,22.00,1
907038196,1000040092,296.00,4
907038196,1000040144,4.00,1
907038196,1000040153,32.00,1
907039618,17617,81.00,3
907039618,19719,49.00,1
907039618,34391,474.00,2
907039618,34428,56.00,2
907039618,43653,24.00,1
907039860,2037587001,18.00,1
907039860,2037592002,24.00,1
907039860,2037629004,32.00,1
907039880,2038888003,22.00,2
907039880,2038894002,962.00,1
907039880,2038894003,22.00,1
907039880,2038904001,91.00,1
907040503,1000055718,37.00,1
907040503,1000055736,84.00,1
907040503,1000055798,30.00,1
907040503,1000055805,68.00,1
907040503,1000055847,220.00,4
907041938,106545691,84.00,3
907041947,2034310002,1904.00,1
907043018,2039281003,4413.00,1
907043018,2039282003,76.00,2
907043018,2039292002,59.00,1
907043018,2039292003,7.00,1
907043967,17615,971.00,1
907043967,17617,81.00,3
907043967,19067,198.00,3
907043967,19719,49.00,1
907043967,20811,406.00,1
907043967,25938,696.00,2
907043967,30567,222.00,3
907043967,32204,72.00,1
907043967,35484,92.00,2
907043967,55145,87.00,1
907043967,55193,16.00,1
907044926,102738575,1279.00,1
907044926,7000009745,97.00,1
907051245,2028558002,138.00,2
907051245,2029634004,26.00,1
907052615,1000043713,16.00,1
907052615,1000043715,66.00,1
907052615,1000043751,6.00,1
907052615,1000043786,8.00,1
907052615,1000043793,440.00,1
907054177,106199581,50.00,1
907054186,2036924003,58.00,1
907055007,15707,756.00,2
907055007,18452,52.00,1
907056043,2035858002,3513.00,1
907056043,2035862004,24.00,2
907056043,2035864002,172.00,2
907056043,2035865003,177.00,1
907057067,19380,248.00,4
907057067,31171,29.00,1
907057665,8000000214,40.00,1
907058658,2034093005,255.00,3
907059296,1000039064,124.00,2
907059296,1000039065,1158.00,3
907059418,2014781001,25.00,1
907059424,2041169006,46.00,1
907061274,7000009745,97.00,1
907061274,893138,88.00,1
907063789,1000038160,468.00,1
907063789,1000038267,409.00,1
907064074,2037558007,54.00,1
907064074,2037567001,28.00,1
907064368,20811,406.00,1
907064368,214272,4.00,1
907064368,26703,42.00,1
907064368,55205,692.00,2
907064368,70841,307.00,1
907064471,286052,6168.00,3
907064479,2036921002,623.00,1
907065992,2035773002,74.00,1
907065992,2035785002,100.00,1
907066182,1000068578,2108.00,1
907066182,1000068579,41.00,1
907066182,1000068600,37.00,1
907066182,1000068602,44.00,1
907066182,1000068607,82.00,1
907066182,1000068613,65.00,1
907066182,1000068618,28.00,1
907066182,1000068639,53.00,1
907066619,7000009745,97.00,1
907070528,17618,41.00,1
907070528,34428,56.00,2
907070540,7000009745,97.00,1
907071237,1000050040,45.00,1
907071237,1000050200,1876.00,4
907071237,1000050226,69.00,1
907071237,1000050282,126.00,2
907071237,1000050312,280.00,4
907072290,108000854,237.00,3
907072980,107919914,1022.00,2
907072980,107919922,984.00,4
907072980,107919949,72.00,1
907072980,107920051,210.00,1
907073170,1000050362,690.00,2
907075496,2035880001,71.00,1
907075598,1000024765,56.00,1
907075598,1000024921,2655.00,1
907076274,19067,66.00,1
907076274,19372,706.00,2
907077283,1000073990,51.00,1
907077756,2040110001,65.00,1
907079607,1000044963,650.00,1
907079614,2037516003,8832.00,4
907081221,7000009745,97.00,1
907082153,7000009745,97.00,1
907082163,2037621007,431.00,1
907082163,2037622003,86.00,1
907082164,1000066641,1200.00,3
907082164,1000066684,70.00,1
907082164,1000066686,65.00,1
907082164,1000066696,52.00,1
907082164,1000066706,77.00,1
907082164,1000066729,5.00,1
907082164,1000066743,24.00,1
907082164,1000066752,452.00,1
907082164,1000066762,43.00,1
907082164,1000066910,3208.00,1
907082164,1000067010,62.00,1
907082164,1000067012,424.00,2
907082164,1000067016,1074.00,3
907082193,7000009745,97.00,1
907082193,893138,88.00,1
907082338,1000033094,97.00,1
907083581,2035478002,297.00,1
907083581,2035480004,29.00,1
907083581,2035480005,63.00,1
907083581,2035483002,243.00,3
907083581,2035483004,95.00,1
907083581,2035498003,50.00,1
907083581,2035499003,192.00,2
907083581,2035508003,316.00,1
907083581,2035515003,46.00,1
907083581,2035521004,61.00,1
907083581,2035530006,91.00,1
907083581,2035542003,361.00,1
907083876,15707,378.00,1
907085162,107267750,112.00,2
907085658,7000009745,388.00,4
907086340,7000009745,97.00,1
907086340,893138,176.00,2
907087526,1000024208,55.00,1
907087526,1000024212,43.00,1
907087526,1000024611,83.00,1
907088386,1000075189,21.00,1
907088386,1000075194,2.00,2
907088386,1000075200,241.00,1
907088386,1000075202,261.00,3
907088386,1000075203,47.00,1
907088386,1000075204,96.00,1
907088386,1000075476,81.00,1
907088386,1000075479,93.00,1
907088386,1000075498,180.00,3
907088386,1000075499,16.00,1
907088386,1000075505,455.00,1
907088386,1000075628,294.00,1
907088386,1000075753,14.00,1
907088386,1000075965,40.00,1
907088386,1000075966,126.00,2
907088386,1000075968,150.00,2
907088386,1000075969,58.00,1
907088386,1000075974,39.00,1
907088386,1000076179,26.00,1
907088386,1000076371,30.00,3
907088597,925937,40.00,1
907089622,2034180003,348.00,1
907091078,2030560005,461.00,1
907092498,1000007718,378.00,3
907092498,1000007823,70.00,1
907092498,1000008170,61.00,1
907092498,1000008202,186.00,3
907092498,1000008500,1879.00,1
907093267,1000042192,138.00,3
907093267,1000042215,26.00,1
907093267,1000042218,598.00,2
907093267,1000042246,1992.00,4
907093267,1000042308,132.00,2
907093267,1000042521,271.00,1
907093267,1000042522,205.00,1
907093267,1000042567,900.00,1
907093267,1000042587,31.00,1
907093267,1000042636,205.00,1
907093267,1000042638,130.00,1
907093267,1000042650,28.00,1
907093267,1000042651,957.00,1
907093267,1000042670,302.00,1
907093267,1000042721,22.00,2
907093267,1000042722,33.00,1
907093267,1000042723,29.00,1
907093267,1000042728,95.00,1
907093267,1000042748,104.00,2
907093267,1000042824,59.00,1
907093612,1000068365,89.00,1
907093612,1000068406,806.00,1
907093612,1000068407,162.00,3
907093612,1000068605,2718.00,1
907093612,1000068610,6.00,1
907093612,1000068649,3856.00,1
907093612,1000068660,642.00,2
907093612,1000068661,44.00,1
907093612,1000069057,12978.00,3
907093612,1000069322,45.00,1
907093612,1000069750,49.00,1
907093612,1000069983,114.00,3
907093612,1000071154,43.00,1
907094948,106449,26.00,1
907094948,126107,77.00,1
907094948,145917,8724.00,2
907094948,146784,2.00,1
907094948,147753,10.00,1
907094948,151614,2691.00,3
907094948,155498,35.00,1
907094948,19067,66.00,1
907094948,207583,136.00,1
907094948,57472,38.00,1
907094948,71165,72.00,3
907094948,73403,37.00,1
907094948,78304,34.00,1
907095456,18452,52.00,1
907095456,19067,66.00,1
907095456,19380,62.00,1
907095456,2486,40.00,2
907096574,102921679,59.00,1
907096574,104034571,29.00,1
907096663,2034347004,130.00,1
907097708,7000009745,97.00,1
907097708,893138,88.00,1
907098946,7000009745,97.00,1
907099541,2036999005,60.00,1
907102068,18317,111.00,3
907102068,19758,519.00,1
907102068,32204,72.00,1
907102068,40580,64.00,1
907102068,43459,261.00,1
907104650,1000031201,45.00,1
907104650,1000031320,34.00,1
907104650,1000032406,183.00,3
907104650,1000032409,627.00,3
907104650,1000032606,237.00,3
907104650,1000033026,63.00,1
907104650,1000033027,978.00,1
907104650,1000033169,50.00,1
907104650,1000033445,378.00,1
907105534,7000009745,97.00,1
907105570,1000042728,95.00,1
907105570,1000042730,497.00,1
907105707,7000009745,97.00,1
907105709,134495,258.00,3
907105709,134584,30.00,5
907105709,134856,16.00,1
907105709,134966,74.00,2
907105709,135479,50.00,2
907105709,136394,100.00,2
907105709,18452,52.00,1
907105709,31171,29.00,1
907105709,43653,48.00,2
907105709,54824,138.00,2
907105709,55480,97.00,1
907105709,56427,92.00,1
907105709,57205,59.00,1
907105709,88906,64.00,1
907105709,90024,258.00,1
907105892,20704,100.00,1
907106004,2037725002,49.00,1
907106203,1000043346,7.00,1
907106211,2035853004,128.00,4
907106221,2037934004,962.00,1
907106221,2037942002,34.00,1
907106383,1000028487,92.00,2
907106389,2035863001,84.00,1
907106389,2035864001,225.00,3
907106679,1000021621,100.00,1
907106712,1000066624,30.00,1
907106712,1000066626,742.00,1
907106712,1000066635,148.00,1
907107147,7000009745,388.00,4
907107147,893138,88.00,1
907107203,107983019,46.00,1
907107203,107989040,44.00,2
907107203,107995482,52.00,1
907107203,107995562,38.00,1
907108760,1000009702,480.00,3
907110276,1000074542,322.00,1
907110276,1000074570,138.00,3
907111047,2035970005,19.00,1
907114362,1000041799,47.00,1
907114362,1000041807,3266.00,1
907114362,1000041845,27.00,1
907114362,1000041893,276.00,4
907114362,1000041927,410.00,2
907116411,16183,250.00,1
907116411,17618,164.00,4
907116411,17657,64.00,2
907116411,18720,932.00,1
907116411,19067,66.00,1
907116411,2486,20.00,1
907116411,31171,29.00,1
907116411,32204,216.00,3
907116411,34869,184.00,1
907117203,1000024935,74.00,1
907117203,1000025356,108.00,3
907118552,1000055441,58.00,1
907118552,1000055442,76.00,2
907118552,1000055445,34.00,1
907120113,1000065011,178.00,2
907120843,2037473001,32.00,1
907121292,1000008320,69.00,1
907121292,1000036639,32.00,1
907121573,7000009745,291.00,3
907129780,1000040455,27.00,1
907129788,2037614002,3416.00,1
907132545,1000009703,481.00,1
907132545,1000009875,6.00,1
907132545,1000010050,40.00,1
907132545,1000011053,83.00,1
907132545,1000011054,24.00,1
907134405,1000028074,79.00,1
907135332,1000067314,93.00,1
907135424,19380,62.00,1
907136303,2037044002,100.00,1
907136303,2037046003,38.00,1
907138459,1000044334,34.00,1
907138459,1000044343,32.00,1
907138459,1000044354,24.00,1
907138460,1000076320,411.00,1
907138460,1000076366,71.00,1
907138460,1000076371,10.00,1
907138460,1000076387,51.00,1
907138460,1000076411,29.00,1
907138460,1000076432,65.00,1
907138460,1000076434,318.00,1
907138460,1000076444,86.00,1
907138460,1000076717,1.00,1
907138460,1000076836,3399.00,1
907138460,1000077314,24.00,1
907138460,1000077315,48.00,1
907138460,1000077316,43.00,1
907138460,1000077317,217.00,1
907138460,1000077319,252.00,3
907138460,1000077320,52.00,2
907138460,1000077325,37.00,1
907139625,107270756,64.00,1
907141106,7000009745,97.00,1
907141182,1000007821,96.00,1
907141182,1000007822,41.00,1
907141182,1000007823,70.00,1
907141182,1000008015,47.00,1
907141182,1000008170,61.00,1
907141182,1000008190,51.00,1
907141182,1000008200,544.00,1
907141182,1000008484,10.00,1
907141182,1000008487,57.00,1
907141182,1000008489,55.00,1
907141182,1000008498,100.00,1
907142923,2039545001,46.00,1
907142923,2039562001,400.00,1
907142923,2039630006,95.00,1
907143094,108025082,27.00,1
907143094,108027361,21.00,1
907143094,108027395,4100.00,1
907143094,108045737,268.00,2
907143094,108056487,21.00,1
907143094,108057682,758.00,2
907143094,108075291,97.00,1
907143094,108087996,88.00,1
907143362,1000056589,76.00,1
907143369,2038918002,28.00,1
907143369,2038918004,210.00,1
907143369,2038919003,84.00,1
907143727,2036254003,67.00,1
907143727,2036256003,114.00,3
907143727,2036257003,966.00,3
907143967,20811,1218.00,3
907143967,31171,29.00,1
907143967,32204,72.00,1
907146022,106199581,50.00,1
907146031,2036924003,58.00,1
907146948,1000026854,330.00,1
907147025,2036029001,30.00,1
907147025,2036030001,352.00,1
907147025,2036039001,285.00,1
907147025,2036048001,93.00,1
907147025,2036059003,64.00,1
907147025,2036060004,78.00,1
907147025,2036062003,6.00,1
907147025,2036062004,59.00,1
907147025,2036067002,47.00,1
907147025,2036076001,653.00,1
907147025,2036085003,91.00,1
907147025,2036086001,252.00,1
907147025,2036087001,73.00,1
907147025,2036087002,45.00,1
907148827,724391,55.00,1
907150345,106773802,39.00,1
907150346,1000050755,27.00,1
907150346,1000050761,435.00,1
907150346,1000050804,783.00,1
907151010,19067,66.00,1
907151010,20704,200.00,2
907151010,32204,144.00,2
907151568,19372,353.00,1
907151568,20706,12.00,1
907151568,20858,42.00,1
907152320,7000009745,97.00,1
907153983,7000009745,194.00,2
907155434,17615,1942.00,2
907155453,1000022264,168.00,2
907155453,1000022267,218.00,1
907155453,1000022375,33.00,1
907155453,1000022449,38.00,1
907155833,2034767004,10.00,1
907155849,7000009745,97.00,1
907156898,1000005653,124.00,2
907157133,18452,208.00,4
907157133,19067,66.00,1
907157133,20704,100.00,1
907157133,31171,29.00,1
907157133,32204,72.00,1
907158237,18452,208.00,4
907158237,19372,353.00,1
907158237,19380,62.00,1
907158237,32204,72.00,1
907158237,55145,87.00,1
907158237,55147,273.00,3
907158237,55239,4943.00,1
907158237,55446,25.00,1
907158237,55477,2.00,1
907158237,55482,468.00,1
907158237,55511,132.00,2
907158237,55515,73.00,1
907158237,55517,46.00,1
907158237,55518,72.00,1
907158237,70841,307.00,1
907158237,71167,68.00,1
907158237,72185,645.00,1
907158237,73404,104.00,2
907158237,79687,69.00,1
907158237,81534,42.00,1
907158471,2039152001,92.00,1
907158471,2039167004,27.00,1
907158471,2039171005,70.00,1
907158471,2039176003,62.00,2
907158471,2039176005,320.00,4
907161282,1000055256,287.00,1
907161282,1000055400,28.00,1
907161282,1000055489,5.00,1
907161282,1000055510,8.00,1
907161282,1000055515,82.00,1
907161283,2035854004,1524.00,1
907161283,2035864002,86.00,1
907161283,2035868005,327.00,3
907162627,2040689004,88.00,1
907162705,107969217,37.00,1
907162705,107971421,45.00,1
907162705,107971430,21.00,1
907162705,107971481,77.00,1
907162705,107988872,68.00,2
907163380,1000074321,988.00,2
907163541,1000013449,21.00,1
907163541,1000013530,388.00,2
907163541,1000013536,73.00,1
907163541,1000013537,231.00,3
907164026,2034118006,17.00,1
907164034,2038435007,84.00,1
907165018,2037757003,4369.00,1
907165018,2037787001,1.00,1
907165018,2037796004,41.00,1
907165018,2037797001,78.00,1
907165018,2037806001,61.00,1
907165018,2037812001,403.00,1
907165018,2037823001,48.00,2
907165225,2039392001,39.00,1
907165938,1000037758,27.00,1
907165938,1000037848,61.00,1
907165938,1000037851,1149.00,1
907165938,1000037940,92.00,1
907165979,1000065484,7.00,1
907165987,2037329001,98.00,1
907166010,2039151002,56.00,1
907166010,2039177001,32.00,1
907166010,2039179001,45.00,1
907166345,107947245,39.00,1
907166345,107947261,878.00,1
907166345,107947376,392.00,4
907166345,107947958,59.00,1
907167340,1000030894,34.00,1
907167340,1000030895,142.00,2
907167340,1000030896,100.00,2
907168442,107605923,480.00,1
907168697,1000037207,3256.00,4
907168697,1000037380,92.00,1
907168719,30600,66.00,1
907168719,31171,58.00,2
907168719,55239,4943.00,1
907168719,55477,2.00,1
907169049,1000030611,59.00,1
907169049,1000030799,239.00,1
907169049,1000030803,4916.00,1
907169049,1000030894,34.00,1
907169049,1000030895,142.00,2
907169049,1000030896,50.00,1
907169049,1000030899,452.00,2
907169049,1000030900,50.00,1
907169049,1000030905,170.00,2
907169049,1000031033,308.00,1
907169049,1000031034,58.00,1
907169049,1000031201,45.00,1
907169049,1000031212,340.00,2
907169049,1000031232,184.00,2
907169049,1000031323,86.00,1
907169049,1000031327,105.00,3
907169049,1000031579,130.00,2
907169049,1000031607,50.00,1
907169049,1000031736,141.00,3
907169049,1000031814,228.00,2
907169722,1000029943,23.00,1
907175276,1000067109,86.00,1
907175276,1000067122,430.00,2
907175276,1000067123,4.00,1
907175276,1000067127,52.00,2
907175276,1000067128,2921.00,1
907178726,1000064819,232.00,4
907178726,1000064916,64.00,1
907178726,1000064935,48.00,1
907178726,1000064948,45.00,1
907178726,1000064987,78.00,2
907178726,1000064994,99.00,1
907178726,1000065130,282.00,2
907178726,1000065152,6.00,1
907178726,1000065208,342.00,1
907178726,1000065216,304.00,4
907178912,1000050724,24.00,1
907178912,1000050725,408.00,1
907178912,1000050726,263.00,1
907181342,1000053932,366.00,1
907181342,1000053933,86.00,1
907182364,2036270004,165.00,1
907182364,2036273001,22.00,1
907183321,1000048123,30.00,1
907183321,1000048130,29.00,1
907183321,1000048158,96.00,3
907183347,7000009745,97.00,1
907183347,724391,55.00,1
907183590,7000009745,97.00,1
907184902,7000009745,97.00,1
907185454,2035851001,3856.00,4
907185454,2035851002,78.00,1
907185454,2035854002,30.00,3
907185454,2035862003,376.00,1
907185454,2035866001,337.00,1
907185454,2035870001,348.00,1
907185454,2035873001,654.00,1
907185454,2035873002,84.00,1
907185454,2035878002,78.00,1
907185454,2035880001,213.00,3
907185454,2035884004,261.00,1
907185454,2035890002,2170.00,1
907185517,55443,34.00,1
907185517,55446,25.00,1
907185862,1000015302,100.00,1
907185868,2035779003,4989.00,1
907186607,1000054852,82.00,1
907186607,1000054885,164.00,4
907186607,1000054888,739.00,1
907190575,1000024933,43.00,1
907190575,1000024935,74.00,1
907190575,1000025203,210.00,1
907190575,1000026095,21.00,1
907190575,1000026100,231.00,3
907190594,30558,50.00,1
907190981,1000058243,65.00,1
907190981,1000058830,68.00,1
907190981,1000058835,184.00,2
907190981,1000063560,2.00,2
907190981,1000063567,244.00,1
